hs7	6854395	7854395
hs17	80521230	81521230
hs15	59323003	60323003
hs7	156549087	157549087
hs9	130947826	131947826
hs3	114069121	115069121
hs7	69364272	70364272
hs6	42630996	43630996
hs8	141840571	142840571
hs1	65131740	66131740
hs3	57276884	58276884
hs20	60714131	61714131
hs16	68155890	69155890
hs3	56694759	57694759
hs8	42259306	43259306
hs1	117944808	118944808
hs4	52729603	53729603
hs15	74963796	75963796
hs9	138741983	139741983
hs10	17746430	18746430
hs9	125751576	126751576
hs4	79747191	80747191
hs14	33684388	34684388
hs1	227192695	228192695
hs5	109049221	110049221
hs3	50144200	51144200
hs12	102107868	103107868
hs2	99786013	100786013
hs13	49771013	50771013
hs4	72332161	73332161
hs3	197541779	198541779
hs21	30693542	31693542
hs13	103275227	104275227
hs3	133876965	134876965
hs9	99284788	100284788
hs2	15629018	16629018
hs4	113483527	114483527
hs5	63621013	64621013
hs2	204267299	205267299
hs12	6442235	7442235
hs13	42385361	43385361
hs1	78267016	79267016
hs16	27224906	28224906
hsX	107083900	108083900
hs12	112371690	113371690
hs20	47570093	48570093
hs17	46189393	47189393
hs7	73100966	74100966
hs17	79571574	80571574
hs11	119155679	120155679
hs3	138289160	139289160
hs8	109462052	110462052
hs1	25666965	26666965
hs12	31586089	32586089
hs12	102116946	103116946
hs8	48612965	49612965
hs5	41794105	42794105
hs1	21377359	22377359
hs2	224862832	225862832
hs13	114174931	115174931
hs1	35824526	36824526
hs11	108172375	109172375
hs2	135010666	136010666
hs20	47567860	48567860
hs8	48308936	49308936
hs10	89527430	90527430
hs12	12397196	13397196
hs6	69640451	70640451
hsX	84322133	85322133
hs17	80721841	81721841
hs16	148143	1148143
hs11	119002245	120002245
hs4	88116476	89116476
hs7	141336760	142336760
hs22	29517345	30517345
hs17	53108529	54108529
hs5	102432245	103432245
hs6	18160114	19160114
hs11	77330651	78330651
hs9	111812563	112812563
hs6	107824861	108824861
hs11	85707869	86707869
hs6	47251674	48251674
hs5	76745585	77745585
hs7	140301203	141301203
hs22	30032740	31032740
hs6	160467530	161467530
hs18	9204474	10204474
hs9	88233898	89233898
hs6	86227474	87227474
hs5	43675613	44675613
hs9	86294690	87294690
hs18	32335940	33335940
hs1	150997087	151997087
hs2	128520636	129520636
hs1	154207067	155207067
hs17	29483001	30483001
hs7	128645070	129645070
hs18	9775275	10775275
hs13	20576990	21576990
hs5	107684100	108684100
hs22	18165980	19165980
hs8	28827560	29827560
hs4	129919029	130919029
hs7	30661009	31661009
hs17	49057107	50057107
hs11	128910823	129910823
hs7	140055468	141055468
hs5	133534777	134534777
hs9	36369716	37369716
hs11	108098322	109098322
hs2	44436349	45436349
hs19	45781181	46781181
hs14	36121011	37121011
hs1	8555123	9555123
hs6	111975227	112975227
hs15	41988273	42988273
hs5	167995651	168995651
hs18	9583115	10583115
hs2	36668401	37668401
hs2	170728746	171728746
hs1	151288049	152288049
hs11	130130751	131130751
hs8	17570723	18570723
hs22	46096162	47096162
hs3	107429299	108429299
hs3	16327849	17327849
hs1	213251038	214251038
hs16	19741752	20741752
hs7	94248070	95248070
hs2	148653870	149653870
hs7	155457869	156457869
hs2	202625604	203625604
hsX	24190832	25190832
hs20	34446224	35446224
hs21	40578034	41578034
hs6	76412361	77412361
hs9	37424842	38424842
hs6	74190398	75190398
hs17	19921300	20921300
hs9	33960824	34960824
hs8	141828376	142828376
hs2	191523884	192523884
hs15	43120126	44120126
hsX	10031485	11031485
hs1	44750507	45750507
hs8	103372299	104372299
hs1	15860732	16860732
hs20	33315063	34315063
hs16	48311249	49311249
hs4	41015600	42015600
hs10	126370176	127370176
hs7	44684926	45684926
hs20	13539655	14539655
hs17	30689933	31689933
hs11	34111726	35111726
hs2	183817133	184817133
hs5	176671196	177671196
hs8	22332467	23332467
hs2	32339707	33339707
hs13	61013822	62013822
hs15	73064124	74064124
hs7	8062113	9062113
hs8	92030618	93030618
hs6	102247523	103247523
hs15	68434284	69434284
hsX	154018229	155018229
hs6	28239632	29239632
hs11	10019813	11019813
hs16	84773915	85773915
hs18	39607407	40607407
hs10	34558585	35558585
hs4	72332161	73332161
hs12	123488941	124488941
hs6	157150361	158150361
hs2	24357989	25357989
hs2	48065998	49065998
hs4	146435590	147435590
hs5	142264863	143264863
hs10	97098890	98098890
hs5	14673751	15673751
hs6	16586011	17586011
hs22	46189425	47189425
hs15	91256398	92256398
hs8	141889570	142889570
hs12	121220458	122220458
hs1	16263658	17263658
hs12	27149675	28149675
hs5	176963359	177963359
hs5	58284320	59284320
hs12	89853415	90853415
hs13	109318234	110318234
hs12	109052514	110052514
hs2	234296903	235296903
hs7	102412856	103412856
hs22	38083917	39083917
hs2	128750761	129750761
hs2	44021596	45021596
hs13	28748409	29748409
hs20	25666203	26666203
hs10	32197100	33197100
hs12	70193989	71193989
hs18	9583115	10583115
hs2	61343114	62343114
hs8	97318672	98318672
hs12	53410257	54410257
hs11	107965118	108965118
hs6	148789681	149789681
hs13	109535407	110535407
hs6	3076998	4076998
hs8	30032601	31032601
hs2	168920010	169920010
hs17	19213198	20213198
hs8	10683662	11683662
hs11	17153463	18153463
hs17	65528918	66528918
hs2	24181171	25181171
hs3	196118684	197118684
hs2	10784446	11784446
hs16	53289512	54289512
hs14	91947920	92947920
hs16	69189774	70189774
hs16	11988811	12988811
hs13	28748409	29748409
hs22	41531817	42531817
hs13	113170754	114170754
hs1	76211491	77211491
hs3	47466975	48466975
hs3	129599152	130599152
hs13	96409898	97409898
hs2	39107320	40107320
hs7	16255691	17255691
hs2	131688525	132688525
hs16	18851020	19851020
hs6	158850768	159850768
hs12	111064167	112064167
hs22	38208894	39208894
hs6	170159934	171159934
hs2	232879545	233879545
hs7	129679304	130679304
hs5	56526673	57526673
hs18	19116003	20116003
hs4	17503342	18503342
hs17	58012554	59012554
hs9	14639894	15639894
hs11	18312989	19312989
hsX	2184781	3184781
hs3	133894453	134894453
hs8	70650275	71650275
hs5	72850147	73850147
hs17	65924471	66924471
hs13	100953714	101953714
hs3	63884075	64884075
hs6	117010483	118010483
hs6	159001972	160001972
hs1	65830318	66830318
hs17	45668083	46668083
hs10	7318854	8318854
hs4	107114766	108114766
hs4	87967318	88967318
hs18	52937062	53937062
hs6	105280917	106280917
hs2	190656516	191656516
hs15	44620883	45620883
hs4	52729603	53729603
hs15	52718027	53718027
hs8	61496767	62496767
hs17	65941525	66941525
hs17	20910209	21910209
hs18	39595440	40595440
hs2	209209835	210209835
hs9	4117768	5117768
hs1	193110980	194110980
hs3	196812451	197812451
hs2	61512010	62512010
hs2	197777606	198777606
hs12	1480999	2480999
hs3	17413567	18413567
hs17	47388674	48388674
hs9	86292642	87292642
hs1	169199956	170199956
hs20	34302107	35302107
hs15	77544709	78544709
hs3	170906491	171906491
hs3	113207792	114207792
hs2	85595809	86595809
hs14	50616726	51616726
hs5	64747302	65747302
hs16	21979949	22979949
hs14	45587231	46587231
hs10	94291505	95291505
hs15	43164809	44164809
hs1	23376880	24376880
hs14	34394824	35394824
hs2	178305693	179305693
hs12	459787	1459787
hs14	35020920	36020920
hs14	99924616	100924616
hs13	28830429	29830429
hs12	116434281	117434281
hs1	10155519	11155519
hs1	243579004	244579004
hs6	168271063	169271063
hs2	120677645	121677645
hs7	33976901	34976901
hs4	144464662	145464662
hs17	36517594	37517594
hs12	48477374	49477374
hs2	200213424	201213424
hs12	123983091	124983091
hs9	136277419	137277419
hs9	80409379	81409379
hs7	33407379	34407379
hs11	108098322	109098322
hs4	1919868	2919868
hs11	128932175	129932175
hs3	149613260	150613260
hs1	40654727	41654727
hs2	32832522	33832522
hs2	29356521	30356521
hs9	77631184	78631184
hs3	182788787	183788787
hs6	157357969	158357969
hs20	45891032	46891032
hs20	2928628	3928628
hs12	124904503	125904503
hs20	45905058	46905058
hs14	51107468	52107468
hs2	144966170	145966170
hs3	64547254	65547254
hs7	140055468	141055468
hs11	3752621	4752621
hs10	27054147	28054147
hs16	47531310	48531310
hs8	141856359	142856359
hs18	76856476	77856476
hs6	13632602	14632602
hs4	48371866	49371866
hs1	51121114	52121114
hs17	20156818	21156818
hs9	129102787	130102787
hs4	121675708	122675708
hs15	49528048	50528048
hs11	118425174	119425174
hs5	86627165	87627165
hs8	48508373	49508373
hs1	247076534	248076534
hs6	17507400	18507400
hs2	136467003	137467003
hs18	46858234	47858234
hs21	40590078	41590078
hs7	140476712	141476712
hs15	42553156	43553156
hs15	72208711	73208711
hs16	19627436	20627436
hs18	60223436	61223436
hs13	77791975	78791975
hs3	160942718	161942718
hs7	18705836	19705836
hs9	132686123	133686123
hs13	53196124	54196124
hs9	129102787	130102787
hs13	100909849	101909849
hs10	86177527	87177527
hs5	176370336	177370336
hs14	61275043	62275043
hs22	46085592	47085592
hs2	24042617	25042617
hs20	37612342	38612342
hs8	136554897	137554897
hs20	41076860	42076860
hs8	61707545	62707545
hs17	47388674	48388674
hs11	73418465	74418465
hs11	16133349	17133349
hs15	44624186	45624186
hs5	135489281	136489281
hs13	26974590	27974590
hs3	61975299	62975299
hs3	197592983	198592983
hs8	42761316	43761316
hs3	179131200	180131200
hs6	108225833	109225833
hs7	35707044	36707044
hs12	107080662	108080662
hs15	41854746	42854746
hs14	66028055	67028055
hs10	74322653	75322653
hs2	32339707	33339707
hs6	155095123	156095123
hs11	34110942	35110942
hs1	243846499	244846499
hs2	224856520	225856520
hs7	140494108	141494108
hs13	100962087	101962087
hs13	96254677	97254677
hs16	67644727	68644727
hs10	518379	1518379
hs15	85657104	86657104
hs14	50292585	51292585
hs11	68363565	69363565
hs1	14057495	15057495
hs7	38247048	39247048
hs3	3197903	4197903
hs17	34864901	35864901
hs7	24663285	25663285
hs8	68018140	69018140
hs2	32399132	33399132
hs5	107521818	108521818
hs6	42643794	43643794
hs5	108103794	109103794
hs16	2607704	3607704
hs14	80963812	81963812
hs6	107824861	108824861
hs8	141710990	142710990
hs16	68893787	69893787
hs2	172305191	173305191
hs7	131060183	132060183
hs8	28821328	29821328
hs10	97154758	98154758
hs2	85595809	86595809
hs3	130649260	131649260
hs6	131466425	132466425
hs7	27934839	28934839
hs2	24733838	25733838
hs5	131013396	132013396
hs3	72881520	73881520
hs4	40936473	41936473
hs6	139264650	140264650
hs11	77666988	78666988
hs5	38991051	39991051
hs2	128747138	129747138
hs12	1399018	2399018
hs1	44773982	45773982
hs2	239090706	240090706
hs17	49294695	50294695
hs1	65095038	66095038
hs2	190656516	191656516
hs17	80858527	81858527
hs6	25605040	26605040
hs3	197557641	198557641
hs15	40301815	41301815
hs5	78692646	79692646
hs16	19656208	20656208
hs10	96201653	97201653
hs14	102368056	103368056
hs2	26587170	27587170
hs1	201816407	202816407
hs5	179688684	180688684
hs5	134002513	135002513
hs17	45741525	46741525
hs11	120916383	121916383
hs12	28458582	29458582
hs11	18312989	19312989
hs1	32381496	33381496
hs1	213251038	214251038
hs3	17549966	18549966
hs4	62800558	63800558
hs1	6021854	7021854
hs3	172363413	173363413
hs5	107356626	108356626
hs3	153935658	154935658
hs4	151719233	152719233
hs12	28458582	29458582
hs15	57523350	58523350
hs3	11850991	12850991
hs2	42935043	43935043
hs6	157357969	158357969
hs13	99890681	100890681
hs18	54591153	55591153
hs5	36953720	37953720
hs15	35152243	36152243
hs12	51449618	52449618
hs2	172305191	173305191
hs12	27867713	28867713
hs15	38794513	39794513
hs7	76713204	77713204
hs2	208841375	209841375
hs9	79829245	80829245
hs15	30053342	31053342
hs9	36352739	37352739
hs14	76330010	77330010
hs17	40650942	41650942
hs20	23370583	24370583
hsX	21534603	22534603
hs18	31673429	32673429
hs7	45688269	46688269
hs1	94964158	95964158
hs3	169854207	170854207
hs2	136432902	137432902
hs16	71710350	72710350
hs2	40655613	41655613
hs8	87540764	88540764
hs5	142416761	143416761
hs12	99166820	100166820
hs8	141799573	142799573
hs10	128768966	129768966
hs15	80750270	81750270
hs2	227729320	228729320
hs11	120343759	121343759
hs15	35207239	36207239
hs1	198201683	199201683
hs1	78183552	79183552
hs6	87920169	88920169
hs2	206305094	207305094
hs12	110922883	111922883
hs11	46515158	47515158
hs3	71090479	72090479
hs12	107002575	108002575
hs2	24181171	25181171
hs6	157405796	158405796
hs15	77759437	78759437
hs6	82935194	83935194
hs1	94032836	95032836
hs7	103828699	104828699
hs1	161816239	162816239
hs10	79761955	80761955
hs21	27347383	28347383
hs2	141739729	142739729
hs22	38890635	39890635
hs1	243776973	244776973
hs1	94953098	95953098
hs5	173371970	174371970
hs17	9843443	10843443
hs2	30748453	31748453
hs13	28840852	29840852
hs15	90760671	91760671
hs14	31602444	32602444
hs4	3088666	4088666
hs3	47147487	48147487
hs19	3623686	4623686
hs2	98430434	99430434
hs22	43435786	44435786
hs11	72695133	73695133
hs8	141828376	142828376
hs13	51501543	52501543
hs20	47569242	48569242
hs11	16068060	17068060
hs6	16486203	17486203
hs21	27269885	28269885
hs14	91947920	92947920
hs4	146791397	147791397
hsX	41485857	42485857
hs15	64791492	65791492
hs16	47531310	48531310
hs1	169947226	170947226
hs18	76856476	77856476
hs11	68527037	69527037
hs5	112111326	113111326
hs8	136554897	137554897
hs10	97141442	98141442
hs6	76344423	77344423
hs4	154191487	155191487
hs11	85707869	86707869
hs12	107236367	108236367
hs3	107429299	108429299
hs11	94178976	95178976
hs5	73136305	74136305
hs1	89236035	90236035
hs12	112757029	113757029
hs2	242343243	243343243
hs10	25684840	26684840
hs13	77700453	78700453
hs15	56680670	57680670
hs9	33953283	34953283
hs12	97886239	98886239
hs1	211952260	212952260
hs1	12061458	13061458
hs8	61484605	62484605
hs4	1219148	2219148
hs11	120346049	121346049
hs16	68893787	69893787
hs16	47252779	48252779
hs12	107236367	108236367
hs10	225934	1225934
hs5	83356119	84356119
hs9	14146688	15146688
hs3	15452752	16452752
hs3	131181593	132181593
hs4	40936473	41936473
hs12	42604157	43604157
hs2	120720192	121720192
hs1	235582788	236582788
hs2	203817282	204817282
hsY	2134781	3134781
hs5	153409049	154409049
hs22	34157358	35157358
hs22	30374431	31374431
hs4	4239554	5239554
hs11	16119155	17119155
hs9	126519982	127519982
hs9	14639894	15639894
hs5	146070691	147070691
hs10	13169745	14169745
hs20	34300941	35300941
hs22	32874968	33874968
hs2	61339657	62339657
hs10	35805451	36805451
hs1	66378928	67378928
hs7	103777228	104777228
hs15	89656956	90656956
hs17	40879653	41879653
hs1	200729967	201729967
hs2	58425729	59425729
hs12	53421566	54421566
hs3	119222379	120222379
hs1	246078832	247078832
hsX	41519692	42519692
hs8	90659968	91659968
hs14	23375404	24375404
hs5	78734833	79734833
hs4	151682935	152682935
hs4	103644028	104644028
hs12	31595709	32595709
hs1	236332006	237332006
hs2	9028148	10028148
hs4	75040223	76040223
hs14	39782544	40782544
hs16	2367284	3367284
hs2	233612325	234612325
hs4	56319221	57319221
hs16	4029117	5029117
hs17	30498062	31498062
hs14	104245082	105245082
hs2	7154585	8154585
hs6	111493898	112493898
hs2	172305191	173305191
hs6	82923944	83923944
hs6	137015278	138015278
hs18	54426096	55426096
hs3	112968569	113968569
hs1	233296029	234296029
hs7	111448877	112448877
hs22	41277774	42277774
hs9	4117768	5117768
hs4	2993942	3993942
hs6	86267694	87267694
hs14	56746394	57746394
hs4	177070958	178070958
hs10	70497602	71497602
hs16	80718435	81718435
hs5	31995682	32995682
hs6	157405796	158405796
hs12	78443773	79443773
hs12	113705648	114705648
hs7	121753172	122753172
hsX	106769812	107769812
hs1	8601273	9601273
hs5	31421379	32421379
hs3	11849307	12849307
hs3	195686054	196686054
hs3	51664288	52664288
hs8	59851861	60851861
hs10	18816517	19816517
hs9	14120439	15120439
hs10	7290510	8290510
hs18	6263946	7263946
hs17	57808782	58808782
hs12	51173923	52173923
hs22	28290543	29290543
hsX	80064512	81064512
hs1	9931245	10931245
hs12	2929252	3929252
hs22	40825610	41825610
hs22	33376630	34376630
hs21	38480692	39480692
hs3	195685883	196685883
hs11	128993341	129993341
hs5	142434004	143434004
hs10	127500783	128500783
hs20	2944918	3944918
hs3	173322069	174322069
hs14	93760204	94760204
hs5	74130251	75130251
hs4	149073620	150073620
hs16	11114050	12114050
hs3	140997184	141997184
hs15	100692817	101692817
hs10	112723883	113723883
hsX	128166327	129166327
hs6	69723930	70723930
hs11	16205432	17205432
hs2	72958136	73958136
hs2	201721405	202721405
hs16	17352845	18352845
hs18	8076453	9076453
hs13	100959446	101959446
hs11	22696396	23696396
hs21	46548317	47548317
hs4	183522077	184522077
hs18	21776089	22776089
hs2	9048751	10048751
hs6	170852689	171852689
hs3	66286968	67286968
hs1	84644860	85644860
hs6	69640451	70640451
hs3	196807922	197807922
hs21	32554738	33554738
hs10	116879949	117879949
hs8	54708207	55708207
hs6	147560306	148560306
hs8	72229787	73229787
hs14	60193637	61193637
hs16	3586122	4586122
hs3	66293627	67293627
hs1	243809195	244809195
hs11	16117542	17117542
hs20	19970650	20970650
hs9	20907149	21907149
hs4	16587545	17587545
hs4	62800558	63800558
hs10	117849252	118849252
hs1	233334685	234334685
hs3	66436405	67436405
hs7	22347958	23347958
hs15	52876942	53876942
hs13	78293667	79293667
hs8	136533480	137533480
hs18	8076453	9076453
hs12	99192712	100192712
hs5	64863340	65863340
hs5	160757890	161757890
hs11	16117542	17117542
hs20	24523656	25523656
hs10	123298106	124298106
hs10	61844360	62844360
hs5	170305101	171305101
hs9	87356807	88356807
hs2	212483902	213483902
hs10	117221451	118221451
hs20	40979268	41979268
hs20	41100906	42100906
hs2	116066815	117066815
hs7	22330794	23330794
hsX	139865340	140865340
hs8	72211282	73211282
hs13	33091994	34091994
hs18	29691717	30691717
hs12	107236367	108236367
hs8	101540073	102540073
hs15	67524152	68524152
hs10	32854486	33854486
hs7	140476712	141476712
hs3	150834125	151834125
hs9	33886879	34886879
hs16	11214472	12214472
hs16	53532303	54532303
hs11	111907997	112907997
hs6	82933785	83933785
hs10	105197772	106197772
hs12	112616735	113616735
hs2	32142995	33142995
hs10	15858834	16858834
hs14	71492834	72492834
hs11	78176922	79176922
hs22	46125305	47125305
hs2	72945232	73945232
hs7	91924203	92924203
hs2	99802640	100802640
hs10	70152895	71152895
hs8	141799573	142799573
hs1	76205665	77205665
hsX	67266836	68266836
hs2	148730308	149730308
hs15	68434284	69434284
hs17	36351936	37351936
hs2	120684174	121684174
hs15	65756099	66756099
hs2	190593386	191593386
hs10	7839010	8839010
hs4	154191490	155191490
hs2	73784347	74784347
hs9	79996892	80996892
hs11	128963516	129963516
hs18	51804073	52804073
hs14	31596991	32596991
hs9	33953283	34953283
hs5	172535627	173535627
hs5	36211946	37211946
hs15	66044717	67044717
hs10	7262373	8262373
hs6	16326625	17326625
hs13	100953714	101953714
hs9	86279945	87279945
hs6	70034764	71034764
hs6	20781376	21781376
hs2	9083316	10083316
hs2	32602656	33602656
hs10	28872328	29872328
hs17	36517594	37517594
hs6	76412361	77412361
hs2	141625159	142625159
hs8	141828376	142828376
hs3	98487274	99487274
hs17	65924471	66924471
hs15	41036245	42036245
hs13	30801549	31801549
hs9	86276692	87276692
hs10	32740520	33740520
hsX	67283696	68283696
hs4	107092252	108092252
hs14	53003437	54003437
hs2	168869144	169869144
hs15	72300167	73300167
hs17	29550462	30550462
hs17	45740455	46740455
hs12	112370390	113370390
hs1	155408118	156408118
hs16	58709844	59709844
hs3	129546646	130546646
hs15	43627894	44627894
hs10	86177527	87177527
hs14	50615003	51615003
hs5	135483521	136483521
hs11	13435077	14435077
hs10	52193236	53193236
hs2	168920010	169920010
hs16	53913756	54913756
hs16	53878067	54878067
hs5	87516380	88516380
hs19	14568843	15568843
hs21	38480692	39480692
hs16	11063018	12063018
hs17	64683229	65683229
hs1	8601273	9601273
hs11	46910962	47910962
hs3	169840379	170840379
hs22	32874968	33874968
hs22	28692186	29692186
hs11	107916997	108916997
hs1	45553553	46553553
hs17	26449629	27449629
hsX	134679348	135679348
hs1	185183639	186183639
hs10	76598441	77598441
hs20	50329505	51329505
hs6	117013218	118013218
hs7	24663282	25663282
hs4	151656410	152656410
hs13	21955573	22955573
hs12	88898936	89898936
hs12	52139687	53139687
hs5	74109665	75109665
hs17	44127899	45127899
hs10	27420788	28420788
hs11	16117542	17117542
hs10	70246901	71246901
hs17	30267305	31267305
hs12	102433646	103433646
hs5	50045985	51045985
hs2	141200073	142200073
hs10	99196174	100196174
hs2	15629018	16629018
hs10	7285520	8285520
hs13	46090278	47090278
hs11	103173822	104173822
hs5	76394480	77394480
hs5	112102023	113102023
hs16	83940592	84940592
hs8	95879368	96879368
hs2	183826887	184826887
hsX	79962926	80962926
hs15	52073241	53073241
hs3	65415195	66415195
hs9	35295693	36295693
hs5	38991051	39991051
hs11	33572586	34572586
hs4	114095572	115095572
hs6	138768138	139768138
hs2	152698417	153698417
hs16	53907698	54907698
hs9	124751474	125751474
hs8	141840571	142840571
hs8	141799573	142799573
hs9	19423860	20423860
hs3	43591212	44591212
hs1	155408118	156408118
hs16	67973789	68973789
hs6	57058640	58058640
hs12	49053688	50053688
hs3	183368084	184368084
hs4	3254934	4254934
hs11	46515158	47515158
hs16	29906580	30906580
hs13	78293667	79293667
hs1	236332006	237332006
hs5	54941617	55941617
hs10	103432672	104432672
hs10	86198268	87198268
hs9	114289548	115289548
hs2	187604955	188604955
hs17	35797839	36797839
hs2	227729320	228729320
hs11	118422501	119422501
hs18	74561482	75561482
hs5	176468127	177468127
hs18	19345733	20345733
hs5	10415600	11415600
hs11	85961338	86961338
hs12	40422103	41422103
hsX	67412761	68412761
hs15	62299507	63299507
hs14	61278705	62278705
hs11	8158925	9158925
hs11	13435077	14435077
hs7	91924203	92924203
hs3	13542213	14542213
hs1	176050288	177050288
hs15	40005645	41005645
hs1	174244971	175244971
hs10	122273423	123273423
hs7	77789342	78789342
hs11	46098305	47098305
hs15	71211389	72211389
hs7	6854395	7854395
hs10	64148155	65148155
hs19	18650181	19650181
hs9	129154345	130154345
hs6	83667031	84667031
hs10	90653628	91653628
hs2	72945232	73945232
hs9	124736288	125736288
hs11	16036488	17036488
hs2	107446522	108446522
hs20	47752370	48752370
hs9	86279945	87279945
hs10	15875629	16875629
hs5	11082808	12082808
hs11	123988204	124988204
hs3	155547477	156547477
hs12	124934361	125934361
hs2	203620261	204620261
hs1	190195212	191195212
hs6	36126425	37126425
hs22	46096162	47096162
hs5	65288538	66288538
hs7	24663285	25663285
hs6	109175428	110175428
hs8	106431372	107431372
hs10	103427643	104427643
hs15	83357488	84357488
hs2	24787164	25787164
hs19	11833769	12833769
hs15	63988323	64988323
hsX	134679348	135679348
hs10	49609655	50609655
hs9	20923659	21923659
hs10	16794538	17794538
hs13	76195899	77195899
hs14	90390857	91390857
hs11	41244347	42244347
hs6	69758077	70758077
hs19	47919909	48919909
hs8	133634857	134634857
hs11	128993341	129993341
hs1	229599290	230599290
hs22	18138428	19138428
hs1	213302870	214302870
hs8	41832222	42832222
hs10	21169723	22169723
hs4	62862009	63862009
hs10	87614253	88614253
hs3	183361268	184361268
hs10	72604230	73604230
hs11	103173822	104173822
hs5	156721792	157721792
hs9	88211277	89211277
hs17	8141349	9141349
hs21	27423316	28423316
hs8	141799573	142799573
hs8	61121309	62121309
hs2	230723488	231723488
hs10	76602358	77602358
hs10	126097111	127097111
hs2	206036935	207036935
hs5	67522118	68522118
hs18	32650159	33650159
hs2	55040369	56040369
hs21	27326904	28326904
hs1	98144651	99144651
hs4	40892381	41892381
hs12	124950719	125950719
hs6	73005640	74005640
hs5	64466444	65466444
hs4	16587545	17587545
hs10	71912019	72912019
hs9	88648197	89648197
hs7	14712554	15712554
hs13	76195899	77195899
hs21	22652898	23652898
hs6	69723930	70723930
hs7	14647059	15647059
hs1	230798887	231798887
hs14	37754523	38754523
hs9	734748	1734748
hs2	9022641	10022641
hs1	204082043	205082043
hs1	118003111	119003111
hs14	97022184	98022184
hs8	90734243	91734243
hs16	22142526	23142526
hs11	18010144	19010144
hs1	230798887	231798887
hs7	8043538	9043538
hs18	8113484	9113484
hs10	75331179	76331179
hs6	137015278	138015278
hs17	61228631	62228631
hs9	125832629	126832629
hs17	30498062	31498062
hs4	73984405	74984405
hs10	86177527	87177527
hs1	240421245	241421245
hs13	111857636	112857636
hs9	20923659	21923659
hs8	10065343	11065343
hs5	38510566	39510566
hs6	70447834	71447834
hs16	19627436	20627436
hs6	13228048	14228048
hs5	142434004	143434004
hs6	69943182	70943182
hs10	117185760	118185760
hs13	100953714	101953714
hs14	33046326	34046326
hs5	179393806	180393806
hs1	243776973	244776973
hs7	151478238	152478238
hs4	62775278	63775278
hs10	111883775	112883775
hs10	52220433	53220433
hs8	41832222	42832222
hs7	8257935	9257935
hs1	243727022	244727022
hs10	32832228	33832228
hs11	22242643	23242643
hs20	55745697	56745697
hs2	169547544	170547544
hs21	32554738	33554738
hs2	236649607	237649607
hs16	47531310	48531310
hs8	106431372	107431372
hs14	67431908	68431908
hs11	16256128	17256128
hs1	8568686	9568686
hs11	16068060	17068060
hs19	11833769	12833769
hs5	58476421	59476421
hs1	8555123	9555123
hs8	23291830	24291830
hs9	123593609	124593609
hs1	8555123	9555123
hs1	155365250	156365250
hs21	32537279	33537279
hs7	14712554	15712554
hs10	27047991	28047991
hs8	15508206	16508206
hs12	100166700	101166700
hs20	58342241	59342241
hs2	206023446	207023446
hs1	243776973	244776973
hs12	1399018	2399018
hs12	1399018	2399018
hs4	183522077	184522077
hs7	8043538	9043538
hs20	50290692	51290692
hs1	243736228	244736228
hs4	30921775	31921775
hs3	125295033	126295033
hs18	76953183	77953183
hs11	16339992	17339992
hs15	88575148	89575148
hs6	137015278	138015278
hs1	243708812	244708812
hs2	51149007	52149007
hs22	26059597	27059597
hs11	24927537	25927537
hs8	42211943	43211943
hs16	53907698	54907698
hs13	32768280	33768280
hs1	172356273	173356273
hs12	1372200	2372200
hs6	136709531	137709531
hs8	141745350	142745350
hs8	51351103	52351103
hs18	60212035	61212035
hs16	17448956	18448956
hs1	99418626	100418626
hs4	42505467	43505467
hs21	32537279	33537279
hs4	62800558	63800558
hs10	116879949	117879949
hs4	42505467	43505467
hs2	24786773	25786773
hs6	143792098	144792098
hs5	170610199	171610199
hs1	243708812	244708812
hs5	170610203	171610203
hs7	81598203	82598203
hs2	50847160	51847160
hs13	101910794	102910794
hs6	136990421	137990421
hs5	38523521	39523521
hs9	87317074	88317074
hs10	34739245	35739245
hs15	88472422	89472422
hs8	51306772	52306772
hs14	93934017	94934017
hs9	20819795	21819795
hs8	105080740	106080740
hs5	82832826	83832826
hs10	117221451	118221451
hs11	11348633	12348633
hs8	141749117	142749117
hsX	90669903	91669903
hs1	33760538	34760538
hsX	67316712	68316712
hs13	32652971	33652971
hs7	36320724	37320724
hs20	46365447	47365447
hs12	22637631	23637631
hs16	56385296	57385296
hs11	16339992	17339992
hs12	40422103	41422103
hs2	120885264	121885264
hs10	116879949	117879949
hs4	94128555	95128555
hs18	59203726	60203726
hs7	14712554	15712554
hs14	40124049	41124049
hs6	136704809	137704809
hs6	170846322	171846322
hs18	59157635	60157635
hs6	138655107	139655107
hs9	87338488	88338488
hs10	60994064	61994064
hs13	84376512	85376512
hs11	58317259	59317259
hs9	87317074	88317074
hs2	154757449	155757449
hs6	73016961	74016961
hs10	70246901	71246901
hs18	59167616	60167616
hsX	110385324	111385324
hs14	93934017	94934017
hs9	87317074	88317074
hs3	183056588	184056588
hs6	73001637	74001637
hs9	111954558	112954558
hs20	50273477	51273477
hs11	64453118	65453118
hs2	107446522	108446522
hs10	27052809	28052809
hs7	14613837	15613837
hs8	8011709	9011709
hs10	117221451	118221451
hs8	19249093	20249093
hs6	54013854	55013854
hs3	55922417	56922417
hsX	17121841	18121841
hs10	97154758	98154758
hs12	1399018	2399018
hs2	140096824	141096824
hs4	119026173	120026173
hs5	113740135	114740135
hs12	41408030	42408030
hs20	50255882	51255882
